Smiles
NC(=O)c1c2CCNCc2sc1NC(=O)Nc3ccc(Cl)cc3
NC(=N)NC(=O)OCc1cccc(c1Cl)c2cnc(nc2)N3CCOCC3
NCCN(C(=O)c1cc(ccc1Cl)[N+](=O)[O-])c2ccc(Cl)cc2
CCC1=C(O)C(=O)C=CN1CCCCCCOC(=O)CCC(=O)CN
O=C(NCc1cccnc1)N[C@@H]2CC[C@@]3(CC2)CCC(=O)N3CC4CC4
c1ccc(cc1)c2c3ccccc3nc4nc5ccccc5cc24
NC(=N)NC(=O)OCc1cccc(N2CCN(CC2)c3cccnc3)c1F
COc1ccc(CCN2CCCC[C@@]23CCc4cc(OC)ccc4C3=O)cc1
Cc1ncccc1OC2CN(C2)c3cccc(COC(=O)NC(=N)N)c3F
CN(C\C=C\c1ccc(cc1)C(F)(F)F)Cc2cc3ccccc3s2
CC(C)(C)c1cc(Cn2cc(CCNC(=N)N)nn2)cc(c1)C(C)(C)C
COc1cc2C3CCC[N+]3(C)CCc2cc1Oc4ccccc4
CC(C)CCN(CCc1ccccc1)CCc2cccc(O)c2
COc1ccc(F)cc1C2CC2CNCc3cccc4cc[nH]c34
NC(=O)c1c(NC(=O)Nc2ccc(Cl)cc2)sc3C[C@@H]4CC[C@@H](N4)c13
c1ccc(cc1)c2c3ccccc3nc4cc5ccccc5cc24
CCCCCCCOc1ccc(cc1)n2cc(CCCN)nn2
N=C1N(C(=Nc2ccccc12)c3ccccc3)c4ccc5[nH]ccc5c4
CC[n+]1ccn(COC(C)C(C)S(=O)(=O)C)c1\C=N\O
CS(=O)(=O)NCCCNCc1ccc(c(Cl)c1)c2ccccc2
Cc1ccccc1CCN2CCCCC23CCc4cc(ccc4C3=O)C#N
CN(C\C=C\c1ccc(cc1)C(F)(F)F)Cc2ccc3OCCc3c2
C\C=C\C=C\C(=O)OC(Cn1ccnc1)c2ccc(Cl)cc2
CCC\N=C\1/N(C)C[C@@H]2[C@H]3[C@H](C(=O)N(C)C3=O)[C@@](CC)(N12)C(=O)OC
Clc1ccc(cc1)C(Cn2ccnc2)OC(=O)CCCc3ccccc3
CN(C)c1ccc(\C=C\c2cc([o+]c(c2)C(C)(C)C)C(C)(C)C)cc1
CC(C)(C)c1cc(cc(c1)C(C)(C)C)n2cc(CCCNC(=N)N)nn2
OS(=O)(=O)ON1[C@@H]2CC[C@H](N(C2)C1=O)C(=O)NNC(=O)C3CNC3
O=C1CC[C@@]2(CC[C@@H](CC2)NC3CCOCC3)N1Cc4ccccc4
O=C1CC[C@@]2(CC[C@@H](CC2)NCc3cccnc3)N1Cc4ccccc4
CN(C)CCCc1cn(Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)nn1
CN(CC#Cc1ccc(cc1)c2ccccc2)Cc3cccc4cc[nH]c34
COc1cc(cc(OC)c1OC)C(=O)C[n+]2ccc3c(c2)[nH]c4ccccc34
Clc1ccc(cc1)N(C(=O)c2ccc(Cl)cc2Cl)c3cccnc3
COc1ccc2C(=O)C3(CCCCN3CC(C)c4ccccc4)CCc2c1
CC(N1CCC(C1)c2ccncc2)C3=Nc4c(cnn4C5CCCC5)C(=O)N3
CCN(CC)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)c(O)c1
FC(F)(F)c1ccccc1NCC23CC4CC(CC(C4)C2)C3
C[C@@]12CC\C=C(/CC[C@@H]3[C@H](OC(=O)C3=C)[C@@H]1O2)\C(=O)N4CCNCC4
CC(C)(N)CNC(=O)C[C@@H]1CC[C@]2(CC1)OO[C@@]3(O2)C4CC5CC(CC3C5)C4
CCOc1ccc(\C=C\CN(C)Cc2ccc3OCCc3c2)cc1
CNCCN(C(=O)c1ccc(Cl)cc1Cl)c2ccc(Cl)cc2
CC(C)N1CCc2c(C1)sc(NC(=O)Nc3ccc(Cl)cc3)c2C(=O)N
N#Cc1c2ccccc2cc3c(c4ccccc4)c5ccccc5nc13
COc1ccccc1CCNCC2CC2c3cc(F)ccc3OC
COc1ccc(\C=C\CN(C)Cc2cccc3cc[nH]c23)c(F)c1
Cc1ccc(Nc2c3oc4ccccc4c3[n+](C)c5ccccc25)cc1F
Clc1ccc(cc1)C(Cn2ccnc2)OC(=O)Cc3ccccc3
CNCCN(C)Cc1oc(cc1)c2cccc(c2)C(=O)OC
COc1ccc(CN(CC(=O)NC(C)C)C(=O)C[n+]2ccc(\C=N/O)cc2)cc1
COc1cc(F)ccc1C2CN(CCN2)C3=NC(=CC(=O)N3C)c4ccncc4
COc1ccc(F)cc1C2CC2CNCc3ccccc3C#N
CC(C)N(C\C=C\c1ccc(cc1)C(F)(F)F)Cc2cccc3cc[nH]c23
Cc1ccc(Nc2c3ccccc3[n+](C)c4c5ccccc5[nH]c24)cc1F
CN(C\C=C\c1ccc(cc1)C#N)Cc2ccc3OCCc3c2
CN(C\C=C\c1ccc2ccccc2c1)Cc3ccc4CCCOc4c3
NCc1ccnc(Oc2cccc(c2)C(=O)Nc3ccc(F)cc3)c1
CONC(=O)c1cccc(Oc2cc(CN)cc(n2)C(F)(F)F)c1
CC(N)CN(C(=O)c1ccc(Cl)cc1Cl)c2ccc(Cl)cc2
CN(C)CCc1cn(Cc2cc(cc(c2)C(C)(C)C)C(C)(C)C)nn1
NCc1ccnc(Oc2cccc(c2)C(=O)NCc3ccccc3)c1
CNCCN(C)c1nnnn1Cc2ccc(cc2)C(F)(F)F
Brc1ccc(cc1)C(=O)C[n+]2ccc3c(c2)[nH]c4ccccc34
CC[C@@H]1C[C@]2(CC[C@H]1OC)Cc3ccc(cc3[C@@]24COC(=N4)N)c5cncnc5
CC(C)(C)c1cc(Cn2cc(CCN)nn2)cc(c1)C(C)(C)C
COC(=O)c1ccc(\C=C\CN(C)Cc2coc3ccccc23)cc1
CC(C)(C)c1cc(cc(c1)C(C)(C)C)n2cc(CCCN)nn2
NC(=N)NC(=O)OCc1cccc(c1)c2cnc(nc2)N3CCOCC3
C[C@@H](Oc1cc2OC(=O)N(CCC(=O)O)c2cc1Cl)c3ncccn3
CC(O)C1=C(O)C(=O)C=CN1CCCCCCOC(=O)CCC(=O)CN
Cc1c2[nH]c3ccccc3c2cc[n+]1CC(=O)c4ccc5ccccc5c4
CCCCCCCOc1ccc(cc1)n2cc(nn2)C(=O)NCCNC(=N)N
OC1=C2CN(CN=C2CC(C1)c3ccccc3)C4CCCCC4
Oc1ccc(CCN(CCc2cccc(O)c2)CC3CCC3)cc1
OS(=O)(=O)CCNC(=O)CCCCC1CCSS1
O=C(NC[C@@H]1CC[C@@]2(CC1)OO[C@]3(O2)C4CC5CC(CC3C5)C4)c6c[nH]cn6
NCc1cc(Oc2cccc(c2)C(=O)N3CC[C@@H](N)C3)nc(c1)C(F)(F)F
CN1[C@@H]2CC[C@H]1C[C@@H](C2)OC3c4ccccc4N(C)S(=O)(=O)c5ccccc35
CN(C\C=C\c1ccc(Cl)cc1)Cc2ccc3CCCOc3c2
COc1ccccc1N2CCN(CCC\N=C\3/CC(=O)N(C)C(=O)N3C)CC2
Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1NC(=O)CN4CCNCC4
CC(C)(N)CNC(=O)C[C@@H]1CCC[C@]2(C1)OOC3(O2)C4CC5CC(CC3C5)C4
CO[C@@H]1CC[C@@]2(C[C@H]1C)Cc3ccc(cc3[C@@]24COC(=N4)N)c5cncnc5
CC(C)(C)[C@H](N)C(=O)Oc1ccccc1C(=O)Nc2ncc(Cl)s2
NC(=N)NC(=O)OCc1cccc(N2CCC(CC2)Oc3cccnc3)c1F
CNCCN(C)Cc1oc(cc1)c2ccc(cc2)C(F)(F)F
CN(C)[C@@]1(CC[C@]2(CC1)N(C)CCc3c2[nH]c4ccccc34)c5ccccc5
Oc1ccc(CCN(CCc2cccc(O)c2)CC3CC3)cc1
CC(C)[C@H](N)C(=O)Oc1ccccc1C(=O)Nc2ncc(s2)[N+](=O)[O-]
NC(=N)NC(=O)OCc1ccc(F)c(c1F)c2cnc(nc2)N3CCOCC3
COc1ccccc1C(=O)N(CCN)c2ccc(Cl)cc2
NC(=O)c1c2C[C@H]3CC[C@H](N3)c2sc1NC(=O)Nc4ccc(Cl)cc4
CCCCCCCCC#Cc1ccc(cc1)[C@@H]2CC[C@H](CC2)[N+](C)(C)CCC
FC1=CN(CCC[n+]2ccc(\C=C\c3c[nH]c4ccccc34)cc2)C(=O)NC1=O
NC(=N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)OCc3ccccc3)cc1
O=C(Cc1ccccc1)OC(Cn2ccnc2)c3ccccc3
CN(CC(=O)N)Cc1cccc(c1)c2ccc(nc2)N3CCOCC3
NC(=N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CF)cc1
COc1cccc(\C=C\CN(C)Cc2cccc3cc[nH]c23)c1
COc1ccc2C(=O)C3(CCCCN3CCc4ccc(F)cc4C)CCc2c1
CN(C\C=C\c1ccccc1[N+](=O)[O-])Cc2coc3ccccc23
OC(=O)C(Cc1ccccc1)\N=N\c2ccc(O)c(c2)C(=O)O
C[C@@H](Oc1cc2OC(=O)N(CCC(=O)O)c2cc1Cl)c3cccc(C)n3
C[n+]1c2ccccc2c(Nc3cccc(F)c3)c4[nH]c5ccccc5c14
Clc1ncc(CN2C(=O)NC(=O)c3ccccc23)cc1NC(=O)[C@H]4CCNC4
CNCCN(C)c1nnnn1Cc2ccccc2C(F)(F)F
C[C@H](C1CC1)c2cccc([C@@H](C)C3CC3)c2OCOP(=O)(O)O
COc1cc2C\C(=C/c3cc[n+](Cc4cccc(C)c4)cc3)\C(=O)c2cc1OC
COc1ccc(cc1)N2N=C3C(=CNc4ccc(OC)cc34)C2=O
OS(=O)(=O)CCCNC(=O)CCCCC1CCSS1
O[C@H]1[C@H]2CCC[C@@]1(CCN2C[C@@H]3C[C@H]3c4ccccc4)c5cccc(O)c5
CN(C\C=C\c1ccccc1Cl)Cc2ccc3OCCc3c2
CC[C@@]1([C@@H]2[C@H]([C@H]3CN(C)\C(=N/C)\N13)C(=O)N(Cc4ccccc4)C2=O)C(=O)OC
CN(C\C(=C\c1ccc(cc1)c2ccccc2)\C)Cc3cccc4cc[nH]c34
CCCCCCCCCCCCOC(=O)C[N+](C)(C)Cc1ccccc1
CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC3Cc4cc(C)ccc4C3=O
Cc1ccc(C(=O)N(CCN)c2ccc(Cl)cc2)c(C)c1
ONC(=O)c1ccc(Cn2c3CN4CCC(C4)c3c5ccccc25)cc1
Cc1ccc(cc1)N(CCN)C(=O)c2ccc(Cl)cc2Cl
Cn1c2ccccc2c3cc[n+](CC(=O)c4ccc5ccccc5c4)cc13
N[C@@H](Cc1ccc(cc1)[N+]([O-])(CCCl)CCCl)C(=O)O
CNCCN(C)Cc1oc(cc1)c2ccc(cc2)C(=O)OC
CN(Cc1cccc(c1)c2cnc(nc2)N3CCOCC3)C(=O)NC(=N)N
COCC(=O)NC[C@@]1(COc2cccnc2)C[C@@H](O)[C@@H](O)C1
C[n+]1c(\C=C\c2cc3ccccc3[nH]2)cc(N4CCOCC4)c5ccccc15
COc1ccc2C(=O)[C@@]3(CCCCN3CCc4ccccc4C)CCc2c1
COc1ccc(cc1)c2c3ccccc3[n+](C)c4ccccc24
CCc1ccc(Nc2c3ccccc3[n+](C)c4c5ccccc5[nH]c24)cc1
COc1ccccc1CNC[C@H]2C[C@@H]2c3cc(F)ccc3OCCF
COc1cccc(CNC[C@H]2C[C@@H]2c3cc(F)ccc3OC)c1
NCCN(C(=O)c1c(F)c(F)c(F)c(F)c1F)c2ccc(Cl)cc2
NCc1cc(Oc2cccc(c2)C(=O)NC[C@@H](O)CO)nc(c1)C(F)(F)F
CCN(CC)CCCOC(=O)c1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1
COc1ccc2C(=O)C3(CCCCN3c4ccccc4)CCc2c1
CNCc1cc(OCc2ccc3c(C)cc(N)nc3c2)cc(C#N)c1F
CN(C\C=C\c1ccccc1F)Cc2ccc3CCCOc3c2
OC(=O)[C@@H]1C[C@@H](Cc2ccc(I)cc2)CN1
[O-][N+](=O)c1ccc(C[n+]2ccn(Cc3c4CCOc4cc5CCOc35)c2)cc1
O[C@@H]1C[C@@](CNCc2ccc(Cl)cc2)(COc3cccnc3)C[C@@H]1O
CN(C\C=C\c1ccc(cc1)C#N)Cc2ccc3CCCOc3c2
CCOc1ccccc1Nc2c3ccccc3[n+](C)c4c5ccccc5[nH]c24
CN(CCN)Cc1oc(cc1)c2cccc(OC(F)(F)F)c2
CCN1C[C@@H]2[C@H]3[C@H](C(=O)N(C)C3=O)[C@@](C)(N2/C/1=N/C)C(=O)OC
CC(=O)OC(COc1ccc2c(c1)[n+]([O-])nc(N)[n+]2[O-])CN3CCCCC3
Cc1n[nH]cc1c2cc3N=C(CN4CCC[C@@H]4CO)NC(=O)c3s2
CCN(CC)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)cc1
NCCN(C(=O)c1cccnc1C(F)(F)F)c2ccc(Cl)cc2
N=C1N(C(=Nc2ccccc12)c3ccccc3)c4ccc(cc4)C#N
COc1cc2C\C(=C/c3cc[n+](Cc4ccc(F)cc4)cc3)\C(=O)c2cc1OC
CC(C)(C)C(=O)OCOP(=O)(O)COCCOc1cc(N)nc(N)n1
O=C(OCCCN1CCN(CC1)c2ncccn2)C34C[C@H]5CC(C[C@@H]3C5)C4
CCCC[N@+]12CC[C@H](CC1)C(=C(c3ccccc3)c4ccccc4)C2
CCN1C[C@@H]2[C@H]3[C@H](C(=O)N(Cc4ccccc4)C3=O)[C@@](C)(N2/C/1=N/C)C(=O)OC
CNCCN(C)Cc1oc(cc1)c2cccc(OC(F)(F)F)c2
CN1C(=O)C=C(N=C1N2CCN[C@H](C2)c3ccc(Cl)cc3)c4ccncc4
COc1ccc(\C=C\CN(C)Cc2ccc3OCCc3c2)cc1F
Cc1ccc(C[n+]2cn(Cc3c4CCOc4cc5CCOc35)c6ccccc26)cc1
Oc1cccc(CCN(CCc2cccc(O)c2F)CC3CCC3)c1
Nc1[nH]cnc2c(cnc12)C3NC(CSc4ccc(F)cc4)C(O)C3O
CC(=CCCCn1cc(CC(P(=O)(O)O)P(=O)(O)O)nn1)C
NCCCNCCCNCCC1CCCCCCCCCCCCCC1
CC(C)(C)NC(=O)N1CCC[C@H]1C(=O)NCc2ccc(cc2)C(=N)N
NCCN(C(=O)c1ccc(Cl)cc1Cl)c2ccc(F)cc2
CN(C\C=C\c1ccc(cc1F)C(F)(F)F)Cc2ccc3OCCc3c2
Fc1ccc(cc1)C(OC\C=C\2/C[C@H]3CC[C@@H](C2)N3CC#C)c4ccc(F)cc4
OCCc1cn(Cc2cccc(Cn3cc(CCO)[nH][cH+]3)n2)[cH+][nH]1
CN(C\C=C\c1ccc(cc1)C(C)(C)C)Cc2ccc3OCCc3c2
COc1ccc(NC(=O)c2cccc(Oc3cc(CN)ccn3)c2)cc1
CN1C(=O)C=C(N=C1N2CCNC(C2)c3ccccc3F)c4ccncc4
COCCN1C(=O)CC[C@@]12CC[C@@H](CC2)NCc3cccnc3OC
CCCCCCCOc1ccc(cc1)[C@@H]2CC[C@H](CC2)[N+](C)(C)CCC
OC(=O)[C@@H]1C[C@@H](Cc2ccccc2I)CN1
CN(C\C=C\c1ccc(cc1)C(C)(C)C)Cc2coc3ccccc23
CN(C\C=C\c1cccc(Cl)c1)Cc2ccc3OCCc3c2
CN1CCC(CC1)Nc2nc(Nc3ccc(F)c(Cl)c3)nc4ccccc24
CN(C\C=C\c1ccc(cc1)c2ccccc2)Cc3ccc4OCCc4c3
NC(=N)NCCCc1cn(Cc2ccc3ccccc3c2)nn1
CN(C)CCCNCc1onc(c1)c2ccc(Br)cc2
NCc1ccnc(Oc2ccc(cc2)C(=O)Nc3ccccc3)c1
CC(C)(C)c1cc(Cn2cc(nn2)C(=O)N3CCNCC3)cc(c1)C(C)(C)C
NCCCNC(=O)C1=CN(CCCc2ccccc2)c3cc(Cl)ccc3C1=O
C[C@@H](Oc1cc2cnn(CCC(=O)O)c2cc1Cl)c3ccccn3
C\C(=N/NC(=N)N)\c1cn(nn1)c2cc(cc(c2)C(C)(C)C)C(C)(C)C
NCCCNC(=O)C1=CN(CC=C)c2cc(Cl)ccc2C1=O
Cc1nc(ncc1c2cccc(COC(=O)NC(=N)N)c2F)N3CCOCC3
C[C@@H](Oc1cc2OCC(=O)N(CCC(=O)O)c2cc1Cl)c3ccccn3
CN(C\C=C\c1ccc(cc1)C(F)(F)F)Cc2csc3ccccc23
COc1ccccc1CNC[C@H]2C[C@@H]2c3cc(F)ccc3OC
CN(CCCc1ccc(cc1)c2ccccc2)Cc3ccc4OCCc4c3
COc1ccc(F)cc1C2CC2CNCc3cccc4cccnc34
CN1C(=O)C=C(N=C1N2CCN[C@H](C2)c3ccc(Cl)cc3)c4ccncn4
FC(F)(F)c1ccc2nc3cc4ccccc4cc3c(c5ccccc5)c2c1
CCOC(=O)C(C(=O)O)[n+]1ccc(cc1)C(=O)N\N=C\c2ccccc2O
Oc1ccc(CCN(CCc2cccc(O)c2F)CC3CCC3)cc1
CC[C@@]1([C@@H]2[C@H]([C@H]3CN(C)\C(=N/C)\N13)C(=O)N(C)C2=O)C(=O)OC
CN(C\C=C\c1ccc(cc1)C(F)F)Cc2ccc3CCCOc3c2
C[n+]1c2ccccc2c(c3ccc(NC(=O)C(F)(F)F)cc3)c4ccccc14
C[n+]1c2ccccc2c(c3cc(cc(c3O)C(C)(C)C)C(C)(C)C)c4ccccc14
CN(CC(=O)N)Cc1cccc(c1)c2cnc(nc2)N3CCC[C@H]3CO
CC(=O)\N=C\1/SC=CN1CC(O)c2ccc(cc2)[N+](=O)[O-]
CN(C)c1ccc(\C=C\c2cc(N3CCN(C)CC3)c4ccccc4[n+]2C)cc1
COc1cccc2C(=O)C3(CCCCN3CCc4ccccc4C)CCc12
NC(=N)NCCCc1cn(Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)nn1
CCCCCCCCc1ccc(cc1)[C@@H]2CC[C@H](CC2)[N+](C)(C)CC=C
COc1cc2C\C(=C/c3cc[n+](Cc4cccc(F)c4)cc3)\C(=O)c2cc1OC
Cc1ccc(Nc2c3oc4ccccc4c3[n+](C)c5ccccc25)cc1C
N=C1N(Cc2ccc3OCOc3c2)C(=Nc4ccccc14)c5ccccc5
COc1ccc2C(=O)C3(CCCCN3CCc4ccccc4)CCc2c1
NCCN(C(=O)c1ccccc1C(F)(F)F)c2ccc(Cl)cc2
COc1ccc(cc1)N(CCN)C(=O)c2ccc(Cl)cc2Cl
Cc1[n+](Cc2ccc3ccccc3c2)ccn1Cc4ccc5ccccc5c4
C(NCc1ccc2OCCc2c1)\C=C\c3ccc(cc3)c4ccccc4
CNCc1cccc(CCc2ccc3c(C)cc(N)nc3c2)c1
C[C@@H](CN1CCN(Cc2ccccc2)CC1)NC(=O)C34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4
CCC(=O)OCC(C(=O)O[C@@H]1C[C@@H]2[C@@H]3O[C@H]3[C@H](C1)N2C)c4ccccc4
CN(C\C=C\c1cccc(Cl)c1)Cc2coc3ccccc23
CN1CCC(CC1)Nc2nc(Nc3ccc(Cl)c(F)c3)nc4ccccc24
CCN(CC)c1ccc(cc1)c2c3ccccc3[n+](C)c4ccccc24
CN(C\C=C\c1ccc(cc1)C(F)F)Cc2ccc3OCCc3c2
NC(=O)c1c2C[C@@H]3CC[C@@H](N3)c2sc1NC(=O)Nc4ccc(Cl)cc4
C[C@H](Oc1cc2OC(=O)N(CCC(=O)O)c2cc1Cl)c3ccccn3
NCc1ccnc(Oc2cccc(c2)C(=O)NCc3ccc(cc3)C(=N)N)c1
CC(=O)NCCCNCc1ccc(c(Cl)c1)c2ccccc2
NCCNCCNCC1CCCCCCCCCCCCCC1
CCCC(CCC)C(=O)OC(Cn1ccnc1)c2ccccc2
CC(C)CN1C(=C(c2ccccc2)c3cc(cnc3C1=O)C(=O)N)CN
CC(C)c1ccc(cc1)N(CCN)C(=O)c2ccc(Cl)cc2Cl
C[N+]1(C)[C@@H]2C[C@@H](C[C@H]1[C@@H]3O[C@H]23)OC(=O)C(O)c4ccccc4
CN(C)[C@@]1(CC[C@]2(CC1)OCCc3c2[nH]c4ccc(C)cc34)c5ccccc5
COc1ccc2C(=O)C3(CCCCN3CCCc4ccccc4)CCc2c1
COc1cc2CCN3C(C\C(=N/C)\C4=C3CC(C)(C)CC4=O)c2cc1OC
CCC(Cn1cc[n+](C)c1\C=N\O)NS(=O)(=O)C(F)(F)F
NCCN(C(=O)c1c(Cl)cccc1Cl)c2ccc(Cl)cc2
CN(C\C=C\c1ccc(c(F)c1)C(F)(F)F)Cc2cccc3cc[nH]c23
CC(CCc1ccc2c(c1)c(N)c3ccc(N)cc3[n+]2[O-])CC(C)(C)C
CN1C(=O)CC[C@@]12CC[C@@H](CC2)NC(=O)NCc3cccnc3
NCCN(C(=O)c1cccc(Cl)c1Cl)c2ccc(Cl)cc2
CCC(C)(C)NCC(O)c1cc(OC(=O)N(C)C)cc(OC(=O)N(C)C)c1
NC(=N)NC(=O)OCc1cccc(c1)N2CCN(CC2)c3ccccn3
O=C(CCC(=O)c1ccccc1)OC(Cn2ccnc2)c3ccccc3
CCN1CCc2c(C1)sc(NC(=O)Nc3ccc(Cl)cc3)c2C(=O)NC
C[n+]1c2ccccc2c(Nc3ccccc3)c4oc5ccccc5c14
CN(C\C=C\c1ccc(cc1F)C(F)(F)F)Cc2ccc3CCCOc3c2
CCCC[N@+]1(C)C2CCC1C[C@H](CC(C#N)(c3ccccc3)c4ccccc4)C2
COc1cc(F)ccc1C2CN(CCN2)C3=NC(=CC(=O)N3C)c4ccncn4
CC(C)Cc1nc(C)c(C(=O)OCCCC(=O)O)c(c1CN)c2ccc(C)cc2
COC(=O)\C(=C\c1ccc(cc1)[N+](=O)[O-])\CSC(=N)NN
COc1ccc2[nH]c3c(CCO[C@@]34CC[C@](CC4)(N(C)C)c5ccccc5)c2c1
CC(N1CC(C1)Oc2cccnc2)C3=Nc4c(cnn4C5CCOCC5)C(=O)N3
Oc1cccc(c1O)c2nnc(NC(=O)c3ccc(Cl)cc3)s2
CN(C\C=C\c1cccc(c1)C(F)(F)F)Cc2ccc3OCCc3c2
Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1NC(=O)C4CCNCC4
CN(C\C(=C\c1ccc(cc1)c2ccccc2)\C)Cc3coc4ccccc34
COc1cc2C\C(=C/c3cc[n+](Cc4ccccc4C)cc3)\C(=O)c2cc1OC
CCN(C)C(=O)Oc1cc(OC(=O)N(C)CC)cc(c1)C(O)CNC(C)(C)C
Cc1cc(cc(C)c1C)c2c3ccccc3[n+](C)c4ccccc24
CN(C\C=C\c1ccc(cc1)c2ccccc2)Cc3cccc4cc[nH]c34
OC(=O)CCN1C(=O)Oc2cc(c(Cl)cc12)C(F)(F)F
Cc1ccc(Nc2c3ccccc3[n+](C)c4c5ccccc5[nH]c24)cc1
CCN1CCc2c(C1)sc(NC(=O)Nc3ccc(Cl)cc3)c2C(=O)O
CN(C)[C@@]1(CC[C@H](CC1)NCCc2ccccc2)c3ccccc3
COc1cccc(c1)C2CN(CCN2)C3=NC(=CC(=O)N3C)c4ccncn4
Cc1ccc2c(c1)c3CCCC4N=C(Cn2c34)C5=C(O)OC(C)(C)OC5=O
COc1ccc(cc1OP(=O)(O)O)C(=C)c2cc(OC)c(OC)c(OC)c2
COc1ccc(\C=C\CN(C)Cc2ccc3CCCOc3c2)cc1F
NCCN(C(=O)c1cc(Cl)cc(Cl)c1)c2ccc(Cl)cc2
Oc1cccc(CCN(CCc2ccccc2)Cc3ccccc3)c1
CC(C)(C)c1cc(cc(c1)C(C)(C)C)n2cc(nn2)C(=O)NCCNC(=N)N
CCCCCC(C)C(C)c1cc(O)c2c(OC(C)(C)c3cnccc23)c1
COc1ccc(cc1)\N=N\C(=O)NC(CC(C)C)C(=O)NCC(=O)O
CNCCN(C)c1nnnn1Cc2ccccc2OC(F)(F)F
NCCN(C(=O)c1ccc(Cl)cc1Cl)c2ccc(Br)cc2
COc1ccc(CNC[C@@H]2C[C@H]2c3cc(F)ccc3OC)cc1
CCOc1ccc(\C=C\CN(C)Cc2cccc3cc[nH]c23)cc1
COc1ccc2c(c3ccccc3)c4cc5ccccc5cc4nc2c1
CN(C\C=C\c1ccc(cc1)C(F)F)Cc2cccc3cc[nH]c23
COc1ccc(F)cc1C2CC2CNCc3ccsc3OC
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]2[C@@H]3CCC[C@H]2NCC3
COc1cc2CC(Cc3cc[n+](Cc4ccccc4)cc3C#N)C(=O)c2cc1OC
NCCCNC(=O)C1=CN(Cc2ccccc2)c3cc(Cl)ccc3C1=O
C[C@H]1CCCN1CC2=Nc3cc(sc3C(=O)N2)c4c[nH]nc4C
CCCCNCCC(=O)Nc1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C
OCCN(C1=NCCN1)\[N+](=C\c2ccccc2O)\[CH-]c3ccccc3O
COc1ccc(cc1)C(=O)N(CCN)c2ccc(Cl)cc2
